age,name,address,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
45,albin feil,"30489 Cole Vista\nNew Morrisborough, ND 95815-7938",blue-collar,divorced,secondary,no,1269,yes,no,cellular,29,jan,549,2,-1,0,unknown,no
48,deondre monahan,"9380 furman throughway ave.\nspencerfurt, mp 29726",technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,unknown,no
32,barton schinner,"1381 ALEX TERRACE AVE.\NKOSSBERG, PW 39824-0271",blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,412,1,-1,0,unknown,no
42,emmie upton,"1262 Wintheiser Freeway Apt. 352\nOrnberg, DC 52462",technician,married,secondary,no,2980,no,no,unknown,20,jun,101,3,-1,0,unknown,no
37,wilburn lakin,"530 Buck Lakes St.\nSouth Mylesshire, MH 05874",management,single,tertiary,no,37,no,no,cellular,28,jan,253,2,-1,0,unknown,no
40,osbaldo cole,"537BlockLockSt.\nSeanborough,KY87688-4689",admin.,single,secondary,no,462,yes,yes,cellular,6,apr,272,1,335,4,other,no
32,antone padberg,"5547 L3ffl3r Missi0n Suit3 605\nAufd3rharm0uth, AK 40929-1420",admin.,married,secondary,no,1031,yes,no,cellular,17,jul,84,1,-1,0,unknown,no
42,enrico deckow,"050J0rg3H3ightsApt.140\nMarquisp0rt,GA31500",management,married,tertiary,no,9009,no,no,cellular,20,nov,135,2,-1,0,unknown,no
43,frederique rutherford,"3617 SPORER FORD SUITE 481\NNELLEBURGH, NV 78086",admin.,married,secondary,no,-465,yes,yes,cellular,23,jul,166,1,-1,0,unknown,no
44,judah lindgren,"1775LITTELROUTEAVE.\NPORTJENNIFER,OH10746",admin.,married,secondary,no,5181,yes,yes,cellular,31,jul,18,7,-1,0,unknown,no
37,ericka shanahan,"3701ShanyLandingAve.\nShermanland,MS38569-8882",admin.,married,secondary,no,176,yes,no,cellular,5,may,147,2,347,1,failure,no
37,wilfred roob,"0654StreichCourtsAve.\nSchimmelton,MA59880",unknown,married,unknown,no,1699,no,no,unknown,9,jun,63,1,-1,0,unknown,no
37,gia mills,"80194FeilSummit\nSouthGreenborough,AR98444-0316",admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,no
28,virginia altenwerth,"66904 Witting Passage\nDeonside, OR 80072-6417",technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,no
32,colleen yost,"4043 Chesley Plaza Ave.\nProhaskatown, AK 58848-6913",services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,unknown,no
34,ethan upton,"2136 Schm3l3r Caus3way Av3.\nAudi3m0uth, TX 41726-2876",admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no
40,crystel padberg,"462OSINSKISTREETST.\NORTIZSTAD,ID18444-5229",admin.,divorced,secondary,no,6,no,no,unknown,11,jun,140,1,-1,0,unknown,no
34,augustine stroman,"36989CummingsSpring\nLak3Grahamshir3,MI55936",services,married,secondary,no,-62,yes,no,unknown,16,jun,109,3,-1,0,unknown,no
34,eleanora reinger,"611 letitia harbors apt. 428\ngutkowskiberg, wv 67665",self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61,2,-1,0,unknown,no
34,niko vonrueden,"8474GottliebStravenueAve.\nNorthLondonmouth,KY78295-1784",admin.,married,tertiary,no,899,yes,no,telephone,19,nov,377,3,7,4,success,no
37,kelsi berge,"43398 graham m0unt\ns0uth b3rni3c3, fm 82645",services,single,secondary,no,21,yes,no,cellular,2,feb,96,1,271,2,other,no
36,deven glover,"985 ALVAH MILLS SUITE 784\NSANFORDVILLE, TX 52683",technician,married,secondary,no,23,yes,no,cellular,8,may,152,2,347,1,failure,no
56,margret powlowski,"73350B0bbyC0v3\nN3wBradland,AK89077",retired,married,secondary,no,-1206,yes,no,cellular,15,jun,382,2,-1,0,unknown,yes
49,antwon gorczany,"2712HardyPassageApt.461\nNewTodville,VT60287-0197",blue-collar,married,primary,no,0,yes,yes,telephone,23,jul,97,6,-1,0,unknown,no
33,jose reynolds,"2710 abdiel turnpike ave.\nnew marlenview, de 58498",self-employed,married,secondary,no,215,yes,no,cellular,29,jul,543,12,-1,0,unknown,no
30,lavonne connelly,"753 aufd3rhar ru3 st.\n3ast br3ntm0uth, ga 76593-5506",management,single,tertiary,no,1372,no,no,cellular,20,nov,240,2,-1,0,unknown,no
36,arnold bruen,"831 Kozey Motorway St.\nParisianstad, MD 94188",services,married,secondary,no,1981,no,no,unknown,17,jun,48,2,-1,0,unknown,no
23,shanny adams,"5920H3id3nr3ichP0ints\nFayshir3,PW29827-1776",student,single,secondary,no,9216,no,no,cellular,5,jun,471,2,-1,0,unknown,no
57,hiram bashirian,"36487MagdalenaBurgs\nSouthSaraihaven,AS68699",retired,divorced,secondary,no,39,yes,no,cellular,30,jul,354,3,-1,0,unknown,no
27,maureen rosenbaum,"960 Macejkovic Keys Suite 882\nKochview, FM 84224",blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no
38,armand mohr,"0371TYREEKSTREAMAPT.444\NDARRELLTON,AP12111",services,married,secondary,no,1,no,yes,cellular,21,nov,152,2,-1,0,unknown,no
42,eli gaylord,"253 Clara Forest Suite 991\nPort Jocelynbury, GA 27300",technician,married,tertiary,no,782,no,no,cellular,3,apr,285,1,-1,0,unknown,no
75,elyssa bernier,"827RaynorLakesSt.\nKuvalisport,MA59210",retired,married,secondary,no,3771,no,no,telephone,15,apr,185,1,181,2,success,yes
34,cornell dooley,"716 Schowalter Hill St.\nTurnermouth, KS 60089-9057",technician,single,tertiary,no,992,yes,no,cellular,4,may,301,1,88,2,success,no
48,virginia miller,"595 Gulgowski Trafficway St.\nNorth Mathewhaven, CT 37474-5781",technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no
35,jaunita hand,"19213Nad3rR0ads\nS0uthSv3np0rt,FM76399",technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,failure,yes
39,madeline wisozk,"2559 HETTINGER LODGE \NNEW JESSIKA, ME 97893-5684",management,divorced,tertiary,no,1315,yes,no,cellular,19,nov,1337,4,126,1,failure,no
29,dario brekke,"4622SwaniawskiL0dg3Av3.\nMurazikb3rg,D378518",blue-collar,single,tertiary,no,455,no,no,telephone,21,apr,403,1,-1,0,unknown,yes
45,boyd miller,"5155 helene fords apt. 575\nrunteshire, as 90855",technician,single,tertiary,no,0,yes,no,cellular,18,nov,139,2,-1,0,unknown,no
42,demond lehner,"148Zi3m3WaySt.\nP0rtMayraland,MT19693",technician,married,secondary,no,2030,yes,yes,cellular,9,jul,196,1,-1,0,unknown,no
29,maxwell ernser,"70203VALLIELIGHT\NSOUTHKYLEIGH,AE93734",technician,married,secondary,no,1599,yes,no,cellular,8,jul,115,1,61,1,failure,no
38,friedrich renner,"87616 edythe lodge\nnorth myrtlebury, nh 71643",services,single,secondary,no,-196,yes,no,cellular,2,feb,60,1,271,1,failure,no
56,lora hamill,"2321 Marj0lain3 Falls Suit3 936\n3ast J0rdan3m0uth, MS 12672-3508",retired,married,secondary,no,1333,no,no,cellular,28,aug,17,14,-1,0,unknown,no
36,clementine lueilwitz,"9931 jayde lane ave.\nport ralphmouth, ar 10132",technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown,no
25,heaven willms,"4825 K3mm3r Fall Av3.\nLak3 3ulaliavill3, GU 76097-8620",blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,95,3,-1,0,unknown,no
38,elna schulist,"727MaxwellDamSuite729\nWestMinervaport,NC54786",technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no
57,ladarius bednar,"64498AlejandrinParks\nNorthKira,GU71728-5295",self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no
31,markus buckridge,"5278 Mozelle Trail Apt. 213\nPort Sid, CT 37600",management,married,tertiary,yes,-253,no,no,cellular,12,aug,220,4,-1,0,unknown,no
42,joany dickinson,"163 Arjun Walks Suite 863\nBrennonburgh, DC 59700",management,married,tertiary,no,372,yes,no,cellular,3,aug,654,2,-1,0,unknown,yes
45,leonard willms,"9750 Franecki Mills Apt. 623\nNorth Landen, WV 72010-7018",technician,married,secondary,no,1410,no,no,cellular,11,aug,71,2,-1,0,unknown,no
30,judd kohler,"4569 Rey Burgs Suite 711\nHeberburgh, FL 05937",blue-collar,married,secondary,no,975,yes,no,cellular,13,may,256,2,351,2,failure,no
49,eda heathcote,"273 ISAC TRACK ST.\NPARKERSIDE, MN 62787-5064",blue-collar,married,primary,no,305,yes,yes,telephone,10,jul,834,10,-1,0,unknown,no
49,manuela mohr,"292 hilll lake apt. 319\nwest cecilia, ct 04045",services,married,secondary,no,400,no,no,cellular,21,aug,151,3,-1,0,unknown,no
53,rylan boyle,"441 Peter Orchard St.\nNew Flo, AE 36814",retired,married,tertiary,no,-22,yes,no,cellular,31,jul,20,3,-1,0,unknown,no
37,ruben lemke,"170 Nora Track Suite 349\nBethborough, NM 17794",technician,married,secondary,no,4030,yes,no,unknown,26,may,178,5,-1,0,unknown,no
49,roslyn crona,"537 Ric0 Tunn3l Apt. 819\nJ0hnsm0uth, KY 70067-6010",blue-collar,married,primary,no,365,no,no,unknown,26,may,59,2,-1,0,unknown,no
41,shaniya quitzon,"3092 Madalyn Uni0ns Suit3 614\nJust3nshir3, UT 55294-5172",self-employed,married,primary,no,204,no,no,cellular,13,aug,111,7,-1,0,unknown,no
54,maia hammes,"1929ITZELCANYON\NCASPERBURGH,PA87576-7326",management,married,primary,no,1691,yes,no,cellular,20,nov,186,1,-1,0,unknown,no
32,pinkie glover,"852 Thi3l Hill \nN3w Arn0ld0, MA 27485-5972",services,single,secondary,no,406,yes,no,unknown,6,may,227,1,-1,0,unknown,no
33,lavern rath,"1392 Schamb3rg3r Und3rpass Av3.\nJ0aquinstad, NV 30338",technician,married,secondary,no,-204,no,no,cellular,15,may,297,3,-1,0,unknown,no
33,marta jacobi,"508WalterRadialApt.853\nPortCristalton,RI83235",technician,married,secondary,no,359,yes,no,cellular,20,apr,210,1,242,1,other,no
36,wilfredo rau,"6548 CHELSIE ESTATES AVE.\NPORT TANYAHAVEN, LA 98285",blue-collar,married,primary,no,123,yes,no,cellular,18,may,9,1,-1,0,unknown,no
35,isaiah goyette,"051 Gulgowski Mission Apt. 259\nBeckerfurt, AP 60014-0420",technician,married,tertiary,no,0,yes,yes,cellular,23,sep,112,1,62,6,other,no
52,dax prosacco,"80973V3RTTRAILSUIT3243\NW3STLULUSTAD,VT14429",unknown,married,secondary,no,142,no,no,cellular,25,aug,112,6,-1,0,unknown,no
40,isabella auer,"4814 R0SALYN STR33TS \NJAC0BS0NLAND, AS 13544-6434",entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,no
44,wellington roberts,"6587 Devonte Fork Apt. 258\nFurmanfort, WY 97409-8239",technician,single,secondary,no,33,yes,no,cellular,13,may,195,3,351,10,failure,no
45,dixie johnson,"607 Glover Ridge St.\nSouth Rigoberto, AL 05038-1192",blue-collar,single,secondary,no,0,yes,no,cellular,26,jul,768,2,91,5,success,no
30,jammie stark,"060 austin field apt. 090\nport hilberthaven, oh 77868",student,single,secondary,no,3096,no,no,cellular,26,jan,123,1,-1,0,unknown,no
48,donald green,"8023 LUCIUS HARBOR \NLINDSEYTON, MD 71623",technician,divorced,secondary,yes,20,no,no,cellular,27,aug,145,3,-1,0,unknown,no
33,howell haley,"327CallieCauseway\nSouthTerrance,NM85287",blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,other,no
57,una glover,"22678 ab3l f0rg3s\nn0rth marl0n, 0k 97146-4521",technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no
57,hyman gerhold,"31707 Mellie Common\nDonnellybury, MS 57418-3726",housemaid,married,primary,no,7082,no,no,unknown,6,jun,69,3,-1,0,unknown,no
51,sherwood goodwin,"55920 Keeling Track\nLake Kayceefurt, NH 85637-5152",unemployed,married,tertiary,no,1634,yes,no,cellular,22,jul,168,4,-1,0,unknown,no
34,geovanny schinner,"673YvetteMountApt.988\nEastMyrtiemouth,GU82331-8271",admin.,single,secondary,no,1,yes,no,cellular,22,jul,483,7,-1,0,unknown,no
50,khalid feeney,"237 G3rhard F0rg3s St.\nLangshir3, LA 63224",self-employed,married,tertiary,no,4012,no,no,cellular,19,nov,690,3,-1,0,unknown,no
44,mozelle daniel,"8218 Addison Expressway Ave.\nSouth Mariela, FM 47568-5395",management,married,tertiary,no,3762,no,no,cellular,28,aug,125,12,-1,0,unknown,no
27,carlo borer,"4634 Giuseppe Cliffs Ave.\nEast Tillman, GA 20726-2914",admin.,married,secondary,no,-247,yes,yes,unknown,4,jun,344,2,-1,0,unknown,no
50,nichole weber,"045 christ0p island st.\np0rt uriah, al 29461",blue-collar,married,secondary,no,606,yes,no,unknown,14,may,673,2,-1,0,unknown,no
36,antonia pollich,"497 Hailey Flats St.\nDayanaton, IA 27202",management,married,tertiary,no,0,yes,no,cellular,28,jan,60,1,250,1,other,no
42,alford kuhic,"184 linnie square suite 544\nschambergerview, fl 35104-4879",management,married,secondary,no,-189,yes,no,unknown,12,may,247,2,-1,0,unknown,no
32,nettie ryan,"46864 jeremy mill\nconniemouth, ar 66580",unemployed,single,secondary,no,0,no,no,cellular,27,may,123,2,-1,0,unknown,no
42,ahmad johns,"1363 Pollich Isle Ave.\nNew Laynemouth, SC 85423",management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,-1,0,unknown,no
43,domingo heller,"191 alford brooks st.\nport jeffrey, va 10347-6318",technician,married,secondary,no,0,no,yes,cellular,8,may,9,2,172,5,failure,no
31,kylie abbott,"25327 grady overpass\nlakinton, nh 08142",management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,unknown,no
32,gillian gleichner,"500 Arnold Meadows Suite 581\nDariusburgh, MA 21543",management,married,tertiary,no,2349,no,no,cellular,14,aug,134,5,-1,0,unknown,no
55,erna steuber,"2933AFTONRAMPAPT.506\NWESTERNESTBURGH,DC30243-0030",blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,no
58,zander greenfelder,"9773HettingerKeyApt.477\nSouthLilyantown,ND29730-7282",retired,married,primary,no,3401,yes,no,cellular,3,feb,84,3,265,2,failure,no
46,florian morar,"150 Jaron Point Apt. 715\nLambertfort, AR 77481-1941",blue-collar,married,primary,no,222,no,no,cellular,8,aug,71,2,-1,0,unknown,no
55,cassandre gutmann,"6615 Maya Inlet \nPort Johannview, FM 02663-1452",blue-collar,married,secondary,no,989,yes,yes,unknown,23,may,246,4,-1,0,unknown,no
34,kathleen kozey,"0925HEGMANNTURNPIKEAVE.\NANKUNDINGFORT,ND46766-6271",management,married,tertiary,no,415,no,yes,cellular,23,jul,361,2,-1,0,unknown,no
28,sheridan stamm,"0085 franecki burg \nnorth josueberg, nd 04026-1034",unemployed,single,secondary,no,16,no,no,cellular,12,aug,119,4,-1,0,unknown,no
42,keon ernser,"880 miller course st.\nport ursulaborough, wv 99680-7474",technician,divorced,tertiary,no,7190,yes,no,cellular,29,jul,375,2,-1,0,unknown,no
29,helga ziemann,"0155 Schumm Crossing Ave.\nCruzmouth, WV 00385",blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,3,-1,0,unknown,yes
54,karina gerhold,"053Shayl33Isl3Suit3783\nN3wTravisch3st3r,TN06746-2772",housemaid,married,secondary,no,209,yes,yes,cellular,25,jul,97,1,-1,0,unknown,no
32,albertha pfeffer,"67297KrystelPlains\nNorthWilfredo,ND44277",technician,single,secondary,no,0,no,no,cellular,26,aug,181,2,-1,0,unknown,no
39,alberto bauch,"819 schultz place st.\nlake halleland, az 40798-7607",technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,unknown,no
53,wilbert herman,"5392 PURDY VALLEY AVE.\NSOUTH PEARLSHIRE, AA 62404-7067",entrepreneur,married,tertiary,no,624,no,yes,cellular,21,jul,180,4,-1,0,unknown,no
58,weldon schneider,"7796LizzieViewsAve.\nKirlinchester,IL49805",technician,married,tertiary,no,883,no,no,cellular,18,aug,543,1,78,2,failure,no
40,asa nienow,"78316 D3vyn P0rts\nLak3 Guid0b0r0ugh, NM 68158",self-employed,married,secondary,no,1516,yes,yes,unknown,23,may,373,1,-1,0,unknown,no
29,dusty conn,"864 Reyes Course St.\nRoxaneside, RI 89170",student,single,secondary,no,872,yes,no,unknown,7,may,230,1,-1,0,unknown,no
33,thelma dibbert,"349 Margu3rit3 Prairi3 St.\nLak3 L0ni3t0wn, MP 44556",technician,married,tertiary,no,-988,yes,yes,cellular,15,jul,83,3,-1,0,unknown,no
38,marguerite kohler,"1057 Considine Groves \nEast Everettstad, AK 09430-7571",admin.,single,secondary,no,902,yes,no,telephone,31,jul,58,13,-1,0,unknown,no
56,gerardo kutch,"31276F3RNAND0KN0LLS\NWALT3RVILL3,PW32434-3452",services,divorced,secondary,no,1007,no,no,cellular,29,jul,88,6,-1,0,unknown,no
40,lizzie reynolds,"4195ParkerGardensAve.\nTyreeshire,HI62179-0739",services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,failure,no
24,kaley upton,"1595 feest inlet ave.\ncharlenebury, oh 60687",blue-collar,single,secondary,no,174,yes,yes,cellular,18,may,487,1,-1,0,unknown,yes
46,cullen konopelski,"2020 Berge Vista \nJacintheside, MP 68096-8435",management,married,secondary,no,12186,no,no,unknown,20,jun,29,3,-1,0,unknown,no
35,verlie reilly,"088 Shawna Divide St.\nNorth Lorinemouth, WI 46289",self-employed,married,secondary,no,524,yes,no,cellular,21,nov,484,4,-1,0,unknown,no
35,lenore wilderman,"57621 ANTONIA STATION\NKUNDESTAD, AE 34811",blue-collar,single,tertiary,no,0,yes,no,cellular,21,jul,262,4,-1,0,unknown,no
34,randy feest,"44836 GREENHOLT DALE\NNEW FERN, NY 80488",technician,married,secondary,no,4,yes,no,unknown,15,may,644,1,-1,0,unknown,no
35,alyson kunde,"6810 GL3ICHN3R 3STAT3S \NMARVINF0RT, AZ 48169",housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,699,2,79,1,failure,no
38,erwin kunze,"528 Cleta Court St.\nWaelchibury, GU 44596",technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,no
50,moshe maggio,"0611 cruickshank forest suite 730\nnew kiannafort, ar 13608-3279",blue-collar,married,primary,no,5776,no,no,cellular,18,nov,49,3,-1,0,unknown,no
51,polly langworth,"638 K3shaun C0mm0n St.\nS0uth 3rika, NY 36480-9186",blue-collar,divorced,primary,no,37,yes,no,cellular,13,may,341,1,-1,0,unknown,no
59,mallie block,"234 Lenore Mission St.\nEmersonbury, VA 91690",self-employed,married,tertiary,no,593,no,no,unknown,13,may,64,2,-1,0,unknown,no
32,cielo beier,"6351 ratk3 radial apt. 121\n3richm0uth, 0k 88901",blue-collar,married,secondary,no,1148,yes,no,cellular,20,apr,121,1,-1,0,unknown,no
37,terence jakubowski,"86825 Foster Ford\nSouth Arvelburgh, ID 68162",blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,no
42,isaiah stamm,"158 jamir forks st.\nrayville, mn 26169-2269",admin.,divorced,secondary,no,63,no,no,unknown,16,may,88,6,-1,0,unknown,no
40,bernie senger,"194Gi0vanniUni0nsSt.\nR33dch3st3r,FL20570-8429",student,married,secondary,no,260,no,no,unknown,20,jun,197,6,-1,0,unknown,no
28,naomi schroeder,"768 Amadi Str3am St.\n3ast 3rn3stin3, SD 17781-1719",technician,single,tertiary,no,2269,yes,no,unknown,9,may,331,1,-1,0,unknown,no
47,valentina waelchi,"45670sinskiUni0nAv3.\n3lainat0n,VT02715-7660",admin.,married,secondary,no,1060,yes,no,unknown,6,jun,83,3,-1,0,unknown,no
27,rebeca champlin,"3145LULUSPRINGSSUITE572\NWESTELDON,OK76527-3357",self-employed,married,secondary,no,-220,yes,no,unknown,26,may,138,2,-1,0,unknown,no
41,elmer simonis,"4136JohnstonExtensionsSuite987\nHermannstad,KS00094-2426",management,married,tertiary,no,49,yes,no,cellular,17,jul,312,5,-1,0,unknown,no
34,helmer ferry,"3636 terrence manors \nnorth madisyn, mo 09845-0182",admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,success,yes
50,marietta leannon,"9283CR3MINF3RRYAV3.\NAMPAR0STAD,0K04319",blue-collar,married,primary,no,4108,yes,no,cellular,7,aug,526,2,-1,0,unknown,yes
47,darwin boehm,"2433 Susan Station Suite 970\nRathland, CT 30095",blue-collar,married,secondary,no,480,yes,no,unknown,28,may,211,2,-1,0,unknown,no
53,cecilia christiansen,"757 Freddie Rest Apt. 222\nFreddyburgh, AE 19685",services,married,secondary,no,4994,no,no,cellular,18,aug,62,6,-1,0,unknown,no
53,domenic borer,"45618 erdman skyway\nmorissetteshire, pa 71034-9129",technician,divorced,secondary,no,0,yes,yes,cellular,15,jul,135,5,-1,0,unknown,no
47,greta fritsch,"7921 Karli3 P0rt Av3.\nK0r3yp0rt, 0H 02242-8958",management,married,tertiary,no,3681,no,no,cellular,14,aug,101,2,-1,0,unknown,no
49,abelardo feest,"02984 Kuhlman Parkway\nPort Aliviachester, OK 98145-5530",entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,988,2,-1,0,unknown,yes
29,darius gutkowski,"1420AlexandraDrive\nTremainehaven,MO08416-6422",management,married,tertiary,no,451,no,no,cellular,28,jan,451,1,-1,0,unknown,no
45,kasandra conroy,"402ALLIS0NISLANDSST.\NNI3N0WCH3ST3R,M325023",blue-collar,divorced,primary,no,-311,yes,no,unknown,23,may,1030,1,-1,0,unknown,yes
38,felix hermiston,"372KEAGANPASSST.\NNORTHBLANCA,AS41836",entrepreneur,married,secondary,no,593,yes,yes,cellular,24,jul,1484,24,-1,0,unknown,yes
32,arno berge,"39523TrinityVillag3\nRah33mm0uth,WA66175-2742",blue-collar,married,secondary,no,759,yes,no,cellular,9,apr,317,5,-1,0,unknown,yes
70,dulce trantow,"0202 Br3nn0n Bridg3 Suit3 212\nNikkim0uth, KS 86672-7028",retired,divorced,primary,no,4531,no,no,cellular,18,may,445,1,-1,0,unknown,no
